Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_SMEM,SQ_INST_LEVEL_SMEM,SQ_ACCUM_PREV_HIRES,SQ_INSTS,SQ_INSTS_VALU,SQ_INSTS_VALU_ADD_F16,SQ_INSTS_VALU_MUL_F16,SQ_INSTS_VALU_FMA_F16,TA_BUFFER_READ_WAVEFRONTS_sum,TA_BUFFER_WRITE_WAVEFRONTS_sum,TD_SPI_STALL_sum,TD_LOAD_WAVEFRONT_sum,TCP_READ_TAGCONFLICT_STALL_CYCLES_sum,TCP_WRITE_TAGCONFLICT_STALL_CYCLES_sum,TCP_ATOMIC_TAGCONFLICT_STALL_CYCLES_sum,TCP_TA_TCP_STATE_READ_sum,TCC_REQ[0],TCC_READ[0],TCC_WRITE[0],TCC_ATOMIC[0],TCC_REQ[1],TCC_READ[1],TCC_WRITE[1],TCC_ATOMIC[1],TCC_REQ[2],TCC_READ[2],TCC_WRITE[2],TCC_ATOMIC[2],TCC_REQ[3],TCC_READ[3],TCC_WRITE[3],TCC_ATOMIC[3],TCC_REQ[4],TCC_READ[4],TCC_WRITE[4],TCC_ATOMIC[4],TCC_REQ[5],TCC_READ[5],TCC_WRITE[5],TCC_ATOMIC[5],TCC_REQ[6],TCC_READ[6],TCC_WRITE[6],TCC_ATOMIC[6],TCC_REQ[7],TCC_READ[7],TCC_WRITE[7],TCC_ATOMIC[7],TCC_REQ[8],TCC_READ[8],TCC_WRITE[8],TCC_ATOMIC[8],TCC_REQ[9],TCC_READ[9],TCC_WRITE[9],TCC_ATOMIC[9],TCC_REQ[10],TCC_READ[10],TCC_WRITE[10],TCC_ATOMIC[10],TCC_REQ[11],TCC_READ[11],TCC_WRITE[11],TCC_ATOMIC[11],TCC_REQ[12],TCC_READ[12],TCC_WRITE[12],TCC_ATOMIC[12],TCC_REQ[13],TCC_READ[13],TCC_WRITE[13],TCC_ATOMIC[13],TCC_REQ[14],TCC_READ[14],TCC_WRITE[14],TCC_ATOMIC[14],TCC_REQ[15],TCC_READ[15],TCC_WRITE[15],TCC_ATOMIC[15],CPC_CPC_TCIU_BUSY,CPC_CPC_TCIU_IDLE,CPF_CPF_TCIU_BUSY,CPF_CPF_TCIU_STALL,SPI_CSN_NUM_THREADGROUPS,SPI_CSN_WAVE,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
35,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,64,41380,41380,303104,256,64000,0,128,352,112,64,0x0,0x70d7e8217980,18944,51808,4087416,267647104,163333632,0,0,0,13336576.0,265216.0,0.0,13601792.0,0.0,0.0,0.0,13601792.0,4658276,4527204,131072,0,4658278,4527206,131072,0,4658110,4527038,131072,0,4658304,4527232,131072,0,4658257,4527185,131072,0,4658257,4527185,131072,0,4658309,4527237,131072,0,4658331,4527259,131072,0,4658275,4527203,131072,0,4658276,4527204,131072,0,4658112,4527040,131072,0,4658304,4527232,131072,0,4658258,4527186,131072,0,4658256,4527184,131072,0,4658307,4527235,131072,0,4658328,4527256,131072,0,1394,16782928,46220,0,1184,4736,3985531353186988,3985600611340836,3985600612695835,3985531355695495
36,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,68,41380,41380,303104,256,64000,0,128,352,112,64,0x0,0x70d7e8217980,18944,53695,4294816,267647104,163333632,0,0,0,13336576.0,265216.0,0.0,13601792.0,0.0,0.0,0.0,13601792.0,4658294,4527222,131072,0,4658294,4527222,131072,0,4658110,4527038,131072,0,4658307,4527235,131072,0,4658258,4527186,131072,0,4658257,4527185,131072,0,4658288,4527216,131072,0,4658314,4527242,131072,0,4658298,4527226,131072,0,4658293,4527221,131072,0,4658112,4527040,131072,0,4658312,4527240,131072,0,4658257,4527185,131072,0,4658257,4527185,131072,0,4658289,4527217,131072,0,4658312,4527240,131072,0,1394,17241300,40116,0,1184,4736,3985531356679549,3985600612735093,3985600614089252,3985531359115689
37,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,72,41380,41380,303104,256,64000,0,128,352,112,64,0x0,0x70d7e8217980,18944,54195,4288032,267647104,163333632,0,0,0,13336576.0,265216.0,0.0,13601792.0,0.0,0.0,0.0,13601792.0,4658436,4527364,131072,0,4658278,4527206,131072,0,4658112,4527040,131072,0,4658141,4527069,131072,0,4658257,4527185,131072,0,4658257,4527185,131072,0,4658305,4527233,131072,0,4658329,4527257,131072,0,4658435,4527363,131072,0,4658276,4527204,131072,0,4658111,4527039,131072,0,4658143,4527071,131072,0,4658258,4527186,131072,0,4658256,4527184,131072,0,4658307,4527235,131072,0,4658327,4527255,131072,0,1394,16786814,43262,0,1184,4736,3985531360155065,3985600614129551,3985600615488357,3985531362649360
38,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,76,41380,41380,303104,256,64000,0,128,352,112,64,0x0,0x70d7e8217980,18944,53791,4254224,267647104,163333632,0,0,0,13336576.0,265216.0,0.0,13601792.0,0.0,0.0,0.0,13601792.0,4658456,4527384,131072,0,4658293,4527221,131072,0,4658111,4527039,131072,0,4658148,4527076,131072,0,4658256,4527184,131072,0,4658258,4527186,131072,0,4658288,4527216,131072,0,4658313,4527241,131072,0,4658456,4527384,131072,0,4658291,4527219,131072,0,4658111,4527039,131072,0,4658148,4527076,131072,0,4658256,4527184,131072,0,4658256,4527184,131072,0,4658289,4527217,131072,0,4658313,4527241,131072,0,1394,17224717,43819,0,1184,4736,3985531363708696,3985600615527775,3985600616876525,3985531366133299
39,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,80,41380,41380,303104,256,64000,0,128,352,112,64,0x0,0x70d7e8217980,18944,53495,4302008,267647104,163333632,0,0,0,13336576.0,265216.0,0.0,13601792.0,0.0,0.0,0.0,13601792.0,4658274,4527202,131072,0,4658439,4527367,131072,0,4658110,4527038,131072,0,4658139,4527067,131072,0,4658260,4527188,131072,0,4658258,4527186,131072,0,4658306,4527234,131072,0,4658328,4527256,131072,0,4658274,4527202,131072,0,4658437,4527365,131072,0,4658109,4527037,131072,0,4658143,4527071,131072,0,4658257,4527185,131072,0,4658256,4527184,131072,0,4658306,4527234,131072,0,4658328,4527256,131072,0,1394,16782508,46691,0,1184,4736,3985531367169119,3985600616915903,3985600618280878,3985531369689774
40,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,84,41380,41380,303104,256,64000,0,128,352,112,64,0x0,0x70d7e8217980,18944,54463,4276508,267647104,163333632,0,0,0,13336576.0,265216.0,0.0,13601792.0,0.0,0.0,0.0,13601792.0,4658295,4527223,131072,0,4658453,4527381,131072,0,4658110,4527038,131072,0,4658145,4527073,131072,0,4658258,4527186,131072,0,4658258,4527186,131072,0,4658288,4527216,131072,0,4658314,4527242,131072,0,4658298,4527226,131072,0,4658450,4527378,131072,0,4658111,4527039,131072,0,4658149,4527077,131072,0,4658256,4527184,131072,0,4658256,4527184,131072,0,4658289,4527217,131072,0,4658314,4527242,131072,0,1394,17206153,41911,0,1184,4736,3985531370651696,3985600618320657,3985600619669207,3985531373112682
41,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,88,41380,41380,303104,256,64000,0,128,352,112,64,0x0,0x70d7e8217980,18944,54193,4336776,267647104,163333632,0,0,0,13336576.0,265216.0,0.0,13601792.0,0.0,0.0,0.0,13601792.0,4658276,4527204,131072,0,4658278,4527206,131072,0,4658271,4527199,131072,0,4658141,4527069,131072,0,4658259,4527187,131072,0,4658257,4527185,131072,0,4658306,4527234,131072,0,4658330,4527258,131072,0,4658275,4527203,131072,0,4658276,4527204,131072,0,4658271,4527199,131072,0,4658142,4527070,131072,0,4658256,4527184,131072,0,4658256,4527184,131072,0,4658308,4527236,131072,0,4658328,4527256,131072,0,1394,16786209,47790,0,1184,4736,3985531374225016,3985600619707784,3985600621057255,3985531376758009
42,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,92,41380,41380,303104,256,64000,0,128,352,112,64,0x0,0x70d7e8217980,18944,54683,4387144,267647104,163333632,0,0,0,13336576.0,265216.0,0.0,13601792.0,0.0,0.0,0.0,13601792.0,4658297,4527225,131072,0,4658292,4527220,131072,0,4658271,4527199,131072,0,4658144,4527072,131072,0,4658258,4527186,131072,0,4658257,4527185,131072,0,4658288,4527216,131072,0,4658313,4527241,131072,0,4658297,4527225,131072,0,4658290,4527218,131072,0,4658270,4527198,131072,0,4658146,4527074,131072,0,4658257,4527185,131072,0,4658256,4527184,131072,0,4658289,4527217,131072,0,4658313,4527241,131072,0,1394,17203027,38525,0,1184,4736,3985531377656126,3985600621096353,3985600622456120,3985531380113938
43,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,96,41380,41380,303104,256,64000,0,128,352,112,64,0x0,0x70d7e8217980,18944,55456,4439860,267647104,163333632,0,0,0,13336576.0,265216.0,0.0,13601792.0,0.0,0.0,0.0,13601792.0,4658275,4527203,131072,0,4658279,4527207,131072,0,4658112,4527040,131072,0,4658302,4527230,131072,0,4658258,4527186,131072,0,4658257,4527185,131072,0,4658306,4527234,131072,0,4658331,4527259,131072,0,4658276,4527204,131072,0,4658276,4527204,131072,0,4658111,4527039,131072,0,4658305,4527233,131072,0,4658256,4527184,131072,0,4658256,4527184,131072,0,4658307,4527235,131072,0,4658326,4527254,131072,0,1394,16800053,46733,0,1184,4736,3985531381125172,3985600622495338,3985600623831109,3985531383645657
44,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,100,41380,41380,303104,256,64000,0,128,352,112,64,0x0,0x70d7e8217980,18944,53520,4291144,267647104,163333632,0,0,0,13336576.0,265216.0,0.0,13601792.0,0.0,0.0,0.0,13601792.0,4658298,4527226,131072,0,4658291,4527219,131072,0,4658110,4527038,131072,0,4658307,4527235,131072,0,4658258,4527186,131072,0,4658256,4527184,131072,0,4658288,4527216,131072,0,4658314,4527242,131072,0,4658299,4527227,131072,0,4658289,4527217,131072,0,4658112,4527040,131072,0,4658309,4527237,131072,0,4658258,4527186,131072,0,4658256,4527184,131072,0,4658289,4527217,131072,0,4658312,4527240,131072,0,1394,17257707,41429,0,1184,4736,3985531384706043,3985600623870527,3985600625234781,3985531387200370
45,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,104,41380,41380,303104,256,64000,0,128,352,112,64,0x0,0x70d7e8217980,18944,42530,3332712,267647104,163333632,0,0,0,13336576.0,265216.0,0.0,13601792.0,0.0,0.0,0.0,13601792.0,4658275,4527203,131072,0,4658278,4527206,131072,0,4658111,4527039,131072,0,4658141,4527069,131072,0,4658419,4527347,131072,0,4658257,4527185,131072,0,4658305,4527233,131072,0,4658331,4527259,131072,0,4658273,4527201,131072,0,4658276,4527204,131072,0,4658109,4527037,131072,0,4658143,4527071,131072,0,4658417,4527345,131072,0,4658256,4527184,131072,0,4658309,4527237,131072,0,4658328,4527256,131072,0,1394,16790685,46781,0,1184,4736,3985531388240687,3985600625275481,3985600626629559,3985531390753090
46,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>) [clone .kd]",2,0,107,41380,41380,8388608,256,0,0,12,4,16,64,0x0,0x70d7fdb2ed00,131072,149232,11938304,3801088,1179648,0,0,0,0.0,0.0,1748.0,393216.0,0.0,0.0,0.0,393216.0,393250,34,393216,0,393240,24,393216,0,393216,0,393216,0,393224,8,393216,0,393616,400,393216,0,393536,320,393216,0,393776,560,393216,0,393536,320,393216,0,393246,30,393216,0,393242,26,393216,0,393216,0,393216,0,393223,7,393216,0,393616,400,393216,0,393536,320,393216,0,393776,560,393216,0,393536,320,393216,0,1185,776412,26508,0,32768,131072,3985531395316032,3985600629947325,3985600629991270,3985531395883831
47,micro_tk(micro_globals) [clone .kd],2,0,108,41380,41380,1048576,512,49152,0,80,128,32,64,0x0,0x70dfff2a8840,114688,414552,33242192,397606912,221560832,0,0,0,12582912.0,0.0,0.0,13631488.0,0.0,0.0,0.0,13631488.0,6555535,6293391,262144,0,6555534,6293390,262144,0,6555548,6293404,262144,0,6555535,6293391,262144,0,6555471,6293327,262144,0,6555947,6293803,262144,0,6555204,6293060,262144,0,6555220,6293076,262144,0,6555537,6293393,262144,0,6555533,6293389,262144,0,6555547,6293403,262144,0,6555536,6293392,262144,0,6555469,6293325,262144,0,6555947,6293803,262144,0,6555205,6293061,262144,0,6555221,6293077,262144,0,1778,22855726,380573,0,2048,16384,3985531396252616,3985600630293997,3985600631913667,3985531398652022
48,micro_tk(micro_globals) [clone .kd],2,0,110,41380,41380,1048576,512,49152,0,80,128,32,64,0x0,0x70dfff2a8840,114688,218322,17526824,397606912,221560832,0,0,0,12582912.0,0.0,0.0,13631488.0,0.0,0.0,0.0,13631488.0,6555526,6293382,262144,0,6555527,6293383,262144,0,6555538,6293394,262144,0,6555530,6293386,262144,0,6555450,6293306,262144,0,6555206,6293062,262144,0,6555200,6293056,262144,0,6555441,6293297,262144,0,6555526,6293382,262144,0,6555525,6293381,262144,0,6555537,6293393,262144,0,6555533,6293389,262144,0,6555450,6293306,262144,0,6555207,6293063,262144,0,6555201,6293057,262144,0,6555441,6293297,262144,0,1186,21489489,17418,0,2048,16384,3985531399631589,3985600631947319,3985600633798972,3985531402360391
49,micro_tk(micro_globals) [clone .kd],2,0,112,41380,41380,1048576,512,49152,0,80,128,32,64,0x0,0x70dfff2a8840,114688,271156,21698560,397606912,221560832,0,0,0,12582912.0,0.0,0.0,13631488.0,0.0,0.0,0.0,13631488.0,6555526,6293382,262144,0,6555528,6293384,262144,0,6555538,6293394,262144,0,6555528,6293384,262144,0,6555450,6293306,262144,0,6555446,6293302,262144,0,6555200,6293056,262144,0,6555201,6293057,262144,0,6555526,6293382,262144,0,6555525,6293381,262144,0,6555537,6293393,262144,0,6555533,6293389,262144,0,6555450,6293306,262144,0,6555448,6293304,262144,0,6555201,6293057,262144,0,6555201,6293057,262144,0,1186,22172264,21716,0,2048,16384,3985531403201184,3985600633829616,3985600635812823,3985531405809208
50,micro_tk(micro_globals) [clone .kd],2,0,114,41380,41380,1048576,512,49152,0,80,128,32,64,0x0,0x70dfff2a8840,114688,263680,21142088,397606912,221560832,0,0,0,12582912.0,0.0,0.0,13631488.0,0.0,0.0,0.0,13631488.0,6555527,6293383,262144,0,6555529,6293385,262144,0,6555537,6293393,262144,0,6555529,6293385,262144,0,6555450,6293306,262144,0,6555206,6293062,262144,0,6555200,6293056,262144,0,6555441,6293297,262144,0,6555526,6293382,262144,0,6555525,6293381,262144,0,6555540,6293396,262144,0,6555534,6293390,262144,0,6555450,6293306,262144,0,6555207,6293063,262144,0,6555201,6293057,262144,0,6555441,6293297,262144,0,1186,21506280,16799,0,2048,16384,3985531406658873,3985600635840784,3985600637666999,3985531409417159
51,micro_tk(micro_globals) [clone .kd],2,0,116,41380,41380,1048576,512,49152,0,80,128,32,64,0x0,0x70dfff2a8840,114688,276766,22139872,397606912,221560832,0,0,0,12582912.0,0.0,0.0,13631488.0,0.0,0.0,0.0,13631488.0,6555527,6293383,262144,0,6555768,6293624,262144,0,6555538,6293394,262144,0,6555529,6293385,262144,0,6555450,6293306,262144,0,6555206,6293062,262144,0,6555200,6293056,262144,0,6555201,6293057,262144,0,6555526,6293382,262144,0,6555765,6293621,262144,0,6555538,6293394,262144,0,6555533,6293389,262144,0,6555450,6293306,262144,0,6555207,6293063,262144,0,6555201,6293057,262144,0,6555201,6293057,262144,0,1186,21906777,14750,0,2048,16384,3985531410452790,3985600637695201,3985600639507035,3985531413125800
52,micro_tk(micro_globals) [clone .kd],2,0,118,41380,41380,1048576,512,49152,0,80,128,32,64,0x0,0x70dfff2a8840,114688,262634,20859344,397606912,221560832,0,0,0,12582912.0,0.0,0.0,13631488.0,0.0,0.0,0.0,13631488.0,6555526,6293382,262144,0,6555530,6293386,262144,0,6555540,6293396,262144,0,6555768,6293624,262144,0,6555450,6293306,262144,0,6555206,6293062,262144,0,6555200,6293056,262144,0,6555201,6293057,262144,0,6555530,6293386,262144,0,6555525,6293381,262144,0,6555535,6293391,262144,0,6555774,6293630,262144,0,6555450,6293306,262144,0,6555207,6293063,262144,0,6555201,6293057,262144,0,6555201,6293057,262144,0,1186,21700214,20611,0,2048,16384,3985531413953443,3985600639532472,3985600641332609,3985531416636848
53,micro_tk(micro_globals) [clone .kd],2,0,120,41380,41380,1048576,512,49152,0,80,128,32,64,0x0,0x70dfff2a8840,114688,224342,17986000,397606912,221560832,0,0,0,12582912.0,0.0,0.0,13631488.0,0.0,0.0,0.0,13631488.0,6555526,6293382,262144,0,6555767,6293623,262144,0,6555536,6293392,262144,0,6555528,6293384,262144,0,6555450,6293306,262144,0,6555206,6293062,262144,0,6555200,6293056,262144,0,6555201,6293057,262144,0,6555526,6293382,262144,0,6555765,6293621,262144,0,6555537,6293393,262144,0,6555533,6293389,262144,0,6555450,6293306,262144,0,6555207,6293063,262144,0,6555201,6293057,262144,0,6555201,6293057,262144,0,1186,21719885,16804,0,2048,16384,3985531417611839,3985600641360130,3985600643160106,3985531420286671
54,micro_tk(micro_globals) [clone .kd],2,0,122,41380,41380,1048576,512,49152,0,80,128,32,64,0x0,0x70dfff2a8840,114688,289368,23325056,397606912,221560832,0,0,0,12582912.0,0.0,0.0,13631488.0,0.0,0.0,0.0,13631488.0,6555526,6293382,262144,0,6555527,6293383,262144,0,6555537,6293393,262144,0,6555769,6293625,262144,0,6555450,6293306,262144,0,6555206,6293062,262144,0,6555200,6293056,262144,0,6555201,6293057,262144,0,6555526,6293382,262144,0,6555525,6293381,262144,0,6555536,6293392,262144,0,6555776,6293632,262144,0,6555450,6293306,262144,0,6555208,6293064,262144,0,6555201,6293057,262144,0,6555201,6293057,262144,0,1186,22042217,19764,0,2048,16384,3985531421159221,3985600643187266,3985600644989526,3985531423940982
55,micro_tk(micro_globals) [clone .kd],2,0,124,41380,41380,1048576,512,49152,0,80,128,32,64,0x0,0x70dfff2a8840,114688,219872,17523776,397606912,221560832,0,0,0,12582912.0,0.0,0.0,13631488.0,0.0,0.0,0.0,13631488.0,6555527,6293383,262144,0,6555528,6293384,262144,0,6555538,6293394,262144,0,6555531,6293387,262144,0,6555450,6293306,262144,0,6555446,6293302,262144,0,6555200,6293056,262144,0,6555201,6293057,262144,0,6555526,6293382,262144,0,6555525,6293381,262144,0,6555537,6293393,262144,0,6555533,6293389,262144,0,6555450,6293306,262144,0,6555448,6293304,262144,0,6555201,6293057,262144,0,6555201,6293057,262144,0,1186,21657878,18276,0,2048,16384,3985531424810607,3985600645014883,3985600646807289,3985531427507542
